scorer,,,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og
bodyparts,,,nose,nose,eye_l,eye_l,eye_r,eye_r,fl_toes_l,fl_toes_l,fl_toes_r,fl_toes_r,hl_toes_l,hl_toes_l,hl_ankle_l,hl_ankle_l,hl_hip_l,hl_hip_l,hl_iliac_l,hl_iliac_l,hl_toes_r,hl_toes_r,hl_ankle_r,hl_ankle_r,hl_hip_r,hl_hip_r,hl_iliac_r,hl_iliac_r,spine,spine,tail,tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,26_MER2-230-168U3C(FDE22070175)_20240917_163541,img00391.png,163.40405133875524,199.37281770333604,196.045793927327,156.434686513,,,244.2416554675001,202.65889917198422,,,382.1056999860341,200.6975223199439,411.0028473434121,191.5152511970387,423.9660536345723,131.83048889815515,389.39750352481167,96.72180519292954,,,,,,,,,332.1433424055207,78.35726294711922,475.5488120014807,189.35471681517868
labeled-data,26_MER2-230-168U3C(FDE22070175)_20240917_163541,img02064.png,162.8114602272402,205.01859108366398,194.13920876421074,160.45756945780067,,,244.91176673792165,202.0478563086064,,,380.48529919963903,200.69752231994386,411.27291414114455,191.78531799477122,421.8055192527122,129.12982092083013,385.3465015588241,97.53200558612706,,,,,,,,,334.57394358511317,79.70759693578175,477.7093463833407,190.1649172083762
labeled-data,26_MER2-230-168U3C(FDE22070175)_20240917_163541,img04001.png,169.8331969682853,190.9751176015737,203.8616134825809,150.19503114396548,,,247.07230111978168,201.23765591540888,,,378.0546980200465,201.5077227131414,411.81304773660963,194.21591917436376,424.7762540277698,127.23935385181412,386.42676874975416,93.75107093298352,,,,,,,,,345.10654869668093,80.7878646418233,476.3590123946783,183.9533813756401
labeled-data,26_MER2-230-168U3C(FDE22070175)_20240917_163541,img09887.png,1500.2712604060207,192.58970440431546,1531.192166641062,157.40384558513057,,,1566.2003191025742,202.1858477186386,,,1752.6143750718672,205.73998029525927,1805.0377505852994,203.07438493016951,1808.0587586657343,155.80449378924436,1770.3850108391325,120.97404768540476,,,,,,,,,1700.0132932007627,96.62827126108392,,
labeled-data,26_MER2-230-168U3C(FDE22070175)_20240917_163541,img10114.png,1396.4102650350444,186.46129604607182,1437.1576752462815,158.42006751360745,,,1489.0777624509226,202.234487095583,,,1682.2993528074346,205.52056856423116,1726.9900607810496,194.5669636687373,1728.7426375643286,135.63656933098017,1686.899866863542,111.75771065880349,,,,,,,,,1628.6266888195148,98.8324568821207,1779.3482921815105,180.76542150041496
labeled-data,26_MER2-230-168U3C(FDE22070175)_20240917_163541,img11185.png,1162.1632989854816,188.89107213190564,1199.1624502748346,156.75312320173757,,,1246.1540730802903,201.31414482760084,,,1443.0327026930095,204.0148128049259,1478.4114531959676,195.10260847975326,1480.301920780095,133.52737859674215,1437.9014335360919,108.95130000308421,,,,,,,,,1380.647272416801,93.01735893686644,1536.475814708456,175.9278658407454
labeled-data,26_MER2-230-168U3C(FDE22070175)_20240917_163541,img12265.png,983.9236960128501,189.60128628502008,1005.7991066291829,158.27353774804953,,,1069.2648040963215,200.67402499205278,,,1257.7714289136097,203.3746929693778,1293.1501794165679,191.4917538691476,1290.9896450347078,133.6974591543916,1251.019758970297,112.90231572898874,,,,,,,,,1201.5975349852488,98.588775449166,1350.1342737381265,170.96667724147724
labeled-data,26_MER2-230-168U3C(FDE22070175)_20240917_163541,img12863.png,1784.6836045185496,200.04926608865304,,,1744.3442613268578,163.44175640808695,,,1675.7496072652145,202.0040360230522,,,,,,,,,1536.6055292075287,201.47091695003428,1502.8413212497248,193.47413085476495,1491.4681143586754,126.65654036984819,1533.0514020540757,99.11205493058728,1561.8398319970452,90.93756247764533,1422.340341224014,167.1735899192126
labeled-data,26_MER2-230-168U3C(FDE22070175)_20240917_163541,img13113.png,1797.3607680443256,212.7586924944779,1819.2679778353133,179.67880571008635,1788.3788120300205,165.4391193459443,,,,,,,,,,,,,1672.9278164315149,202.46230389271366,1642.9149390178616,195.2329246616877,1637.6572086680246,118.1195461974107,1674.4613211168842,80.65821745482162,1709.9510009782844,73.8669824196154,1591.65206810695,164.3437588563949
