scorer,,,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og,og
bodyparts,,,nose,nose,eye_l,eye_l,eye_r,eye_r,fl_toes_l,fl_toes_l,fl_toes_r,fl_toes_r,hl_toes_l,hl_toes_l,hl_ankle_l,hl_ankle_l,hl_hip_l,hl_hip_l,hl_iliac_l,hl_iliac_l,hl_toes_r,hl_toes_r,hl_ankle_r,hl_ankle_r,hl_hip_r,hl_hip_r,hl_iliac_r,hl_iliac_r,spine,spine,tail,tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,14_MER2-230-168U3C(FDE22070175)_20240917_141346,img00178.png,,,,,,,,,,,,,,,,,,,782.0041895252976,199.00774329925991,764.6917336490637,193.34790195510652,,,,,,,719.080071052063,185.69046954831074
labeled-data,14_MER2-230-168U3C(FDE22070175)_20240917_141346,img01798.png,1478.550178234373,190.5590491234003,1529.5797727013403,158.1249848435483,,,1603.9575446691358,203.3196053227423,,,,,1805.6264305546097,210.90739783805256,1815.281454024048,152.97725702142372,1786.3163836157335,110.36198101838644,,,,,,,,,1736.7095388934479,84.72622904780931,,
labeled-data,14_MER2-230-168U3C(FDE22070175)_20240917_141346,img02509.png,1479.1663545524677,191.74678479893993,1527.143143994731,156.25710493753974,,,1600.3132246966302,203.35760598816347,,,,,1793.9987481501862,202.12905849136578,1780.5224296706247,133.74744054026274,1749.0684043625656,99.8055262247864,,,,,,,,,1693.268608053353,74.74892979294262,,
labeled-data,14_MER2-230-168U3C(FDE22070175)_20240917_141346,img02897.png,1810.223765980684,213.19985187328587,,,1795.765007518632,167.6328555080313,,,,,,,,,,,,,1678.005411325844,201.7276154471719,1641.2012988769845,187.04978488721008,1603.9590422323054,99.42094572325898,1639.6677941916155,79.70445983629806,1661.3559318846933,65.02662927633624,1529.6936010408563,105.5549678075105
labeled-data,14_MER2-230-168U3C(FDE22070175)_20240917_141346,img05597.png,516.4996672801908,188.89896765766863,,,475.8049113731537,157.44494234960942,,,391.0389570706285,197.60657918362855,,,,,,,,,222.39563448561802,200.80529362173627,190.76390281988617,191.74226938043105,190.40849010454087,127.41256790293139,230.03700786554202,105.37697955152268,302.6431693266972,81.20487146769234,134.17673271955113,203.00895790558437
labeled-data,14_MER2-230-168U3C(FDE22070175)_20240917_141346,img05853.png,462.53139696131313,181.66207240554965,,,422.6602751417154,150.11569030652726,,,319.2582449282531,198.74969437113265,,,,,,,,,,,,,122.31243559282285,155.15434688706696,160.43098062914157,124.48425317968409,251.5649733596507,89.2136487589687,,
labeled-data,14_MER2-230-168U3C(FDE22070175)_20240917_141346,img07219.png,485.073243030727,185.74383696063038,,,439.12864858995243,151.78478889571002,,,374.87280274162276,201.72456546176934,,,,,,,,,155.3600493687832,209.77779289444481,132.8799109957983,191.09177070255444,153.84240289634533,151.3484037055896,185.99753753112125,115.9682645275216,265.9365321948399,81.0653106143028,,
labeled-data,14_MER2-230-168U3C(FDE22070175)_20240917_141346,img08739.png,,,,,,,,,,,,,,,,,,,1578.0748307322242,198.5589093454355,1558.7647837933478,161.6034746865516,1581.4041491699613,71.04601318009736,1613.6985380160131,37.086965115177016,,,1507.1603480084198,104.33919755747024
labeled-data,14_MER2-230-168U3C(FDE22070175)_20240917_141346,img10412.png,972.2578611145407,183.5246302056372,,,940.4484230911362,147.2725332404164,,,846.0624790146694,199.1744079219653,,,,,,,,,806.1106577618219,199.84027160951274,770.8198823218066,188.18765707743225,719.4042273096577,103.57476481723589,746.504689907934,76.0418480285615,781.3893279333748,57.590469238245674,642.7453961423424,104.4079861733761
labeled-data,14_MER2-230-168U3C(FDE22070175)_20240917_141346,img10759.png,1810.1627741739605,178.73724218875319,,,1798.4341545675657,139.81954985844263,,,,,,,,,,,,,1704.2497850010604,203.61613226292434,1670.4855770432569,177.84871040038996,1636.8990754431256,99.48020598885489,1665.6875053860952,69.27012518450422,1680.970252145943,44.74664782567838,1546.2688330300737,125.78074624651128
labeled-data,14_MER2-230-168U3C(FDE22070175)_20240917_141346,img12869.png,1511.8884307081928,182.3394422893412,,,1491.2956535046644,151.23120438613856,,,1470.2647321053162,199.64613802422153,,,,,,,,,1333.125598813733,200.30335431795118,1302.0173609105302,190.00696571618693,1286.0250977631092,125.81884102859274,1313.1900379039341,96.02503571284937,1325.8962195827069,84.8523587194456,1201.0251237740765,174.89099096040536
